2020-09-22 09:43:06.226 | INFO     | __main__:get_user:129 - admin 开始登录********
2020-09-25 10:20:00.271 | INFO     | G_COMM.runJinhuashu:run_comm:70 - snakemake的命令如下：cd D:/智源代码;snakemake --profile my_profiles/getting_started/ -j 10
2020-09-25 10:20:00.294 | ERROR    | G_COMM.runJinhuashu:run_comm:96 - 智源代码 snakemake 执行失败！：
2020-09-25 10:25:53.118 | INFO     | G_COMM.runJinhuashu:__init__:32 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': '高通量测序', 'sample_list': '', 'barcode_list': '', 'file_path': 'D:/智源代码/高通量测序', 'work_file': 'D:/智源代码/高通量测序'}
2020-09-25 10:25:54.070 | INFO     | G_COMM.runJinhuashu:run_comm:69 - snakemake的命令如下：cd D:/智源代码/高通量测序;snakemake --profile my_profiles/getting_started/ -j 10
2020-09-25 10:25:54.093 | ERROR    | G_COMM.runJinhuashu:run_comm:93 - 高通量测序 snakemake 执行失败！：
2020-09-25 10:26:43.770 | INFO     | G_COMM.runJinhuashu:__init__:32 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': '高通量测序', 'sample_list': '', 'barcode_list': '', 'file_path': 'D:/智源代码/高通量测序', 'work_file': 'D:/智源代码/高通量测序'}
2020-09-25 10:26:44.969 | INFO     | G_COMM.runJinhuashu:run_comm:69 - snakemake的命令如下：cd D:/智源代码/高通量测序;snakemake --profile my_profiles/getting_started/ -j 10
2020-09-25 10:26:44.991 | ERROR    | G_COMM.runJinhuashu:run_comm:94 - 高通量测序 snakemake 执行失败！：
2020-09-25 10:28:10.516 | INFO     | G_COMM.runJinhuashu:__init__:32 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': '高通量测序', 'sample_list': '', 'barcode_list': '', 'file_path': 'D:/智源代码/高通量测序', 'work_file': 'D:/智源代码/高通量测序'}
2020-09-25 10:28:11.881 | INFO     | G_COMM.runJinhuashu:run_comm:69 - snakemake的命令如下：cd D:/智源代码/高通量测序;snakemake --profile my_profiles/getting_started/ -j 10
2020-09-25 10:28:11.903 | ERROR    | G_COMM.runJinhuashu:run_comm:94 - 高通量测序 snakemake 执行失败！：
2020-09-25 10:29:04.492 | INFO     | G_COMM.runJinhuashu:__init__:32 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': '高通量测序', 'sample_list': '', 'barcode_list': '', 'file_path': 'D:/智源代码/高通量测序', 'work_file': 'D:/智源代码/高通量测序'}
2020-09-25 10:29:05.283 | INFO     | G_COMM.runJinhuashu:run_comm:69 - snakemake的命令如下：cd D:/智源代码/高通量测序;snakemake --profile my_profiles/getting_started/ -j 10
2020-09-25 10:29:05.307 | ERROR    | G_COMM.runJinhuashu:run_comm:94 - 高通量测序 snakemake 执行失败！：
2020-09-25 10:32:49.614 | INFO     | G_COMM.runJinhuashu:__init__:32 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': '智源代码', 'sample_list': '', 'barcode_list': '', 'file_path': 'D:/智源代码', 'work_file': 'D:/智源代码'}
2020-09-25 10:32:50.450 | INFO     | G_COMM.runJinhuashu:run_comm:69 - snakemake的命令如下：cd D:/智源代码;snakemake --profile my_profiles/getting_started/ -j 10
2020-09-25 10:33:39.006 | INFO     | G_COMM.runJinhuashu:__init__:32 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': '高通量测序', 'sample_list': '', 'barcode_list': '', 'file_path': 'D:/智源代码/高通量测序', 'work_file': 'D:/智源代码/高通量测序'}
2020-09-25 10:33:40.472 | INFO     | G_COMM.runJinhuashu:run_comm:69 - snakemake的命令如下：cd D:/智源代码/高通量测序;snakemake --profile my_profiles/getting_started/ -j 10
2020-09-25 10:34:09.628 | INFO     | G_COMM.runJinhuashu:__init__:32 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': '智源代码', 'sample_list': '', 'barcode_list': '', 'file_path': 'D:/智源代码', 'work_file': 'D:/智源代码'}
2020-09-25 10:34:10.487 | INFO     | G_COMM.runJinhuashu:run_comm:68 - snakemake的命令如下：cd D:/智源代码;snakemake --profile my_profiles/getting_started/ -j 10
2020-09-25 10:34:51.633 | INFO     | G_COMM.runJinhuashu:__init__:32 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': '智源代码', 'sample_list': '', 'barcode_list': '', 'file_path': 'D:/智源代码', 'work_file': 'D:/智源代码'}
2020-09-25 10:34:52.360 | INFO     | G_COMM.runJinhuashu:run_comm:68 - snakemake的命令如下：cd D:/智源代码;snakemake --profile my_profiles/getting_started/ -j 10
2020-09-25 10:34:52.376 | ERROR    | G_COMM.runJinhuashu:run_comm:84 - snakemake 执行出错：
2020-09-25 10:35:37.779 | INFO     | G_COMM.runJinhuashu:__init__:32 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': '智源代码', 'sample_list': '', 'barcode_list': '', 'file_path': 'D:/智源代码', 'work_file': 'D:/智源代码'}
2020-09-25 10:35:38.671 | INFO     | G_COMM.runJinhuashu:run_comm:68 - snakemake的命令如下：cd D:/智源代码;snakemake --profile my_profiles/getting_started/ -j 10
2020-09-25 10:35:38.698 | ERROR    | G_COMM.runJinhuashu:run_comm:94 - 智源代码 snakemake 执行失败！：Command 'cd D:/智源代码;snakemake --profile my_profiles/getting_started/ -j 10' returned non-zero exit status 1.
2020-09-25 10:36:19.844 | INFO     | G_COMM.runJinhuashu:__init__:32 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': '智源代码', 'sample_list': '', 'barcode_list': '', 'file_path': 'D:/智源代码', 'work_file': 'D:/智源代码'}
2020-09-25 10:36:20.710 | INFO     | G_COMM.runJinhuashu:run_comm:68 - snakemake的命令如下：cd D:/智源代码;snakemake --profile my_profiles/getting_started/ -j 10
2020-09-25 10:36:20.737 | ERROR    | G_COMM.runJinhuashu:run_comm:94 - 智源代码 snakemake 执行失败！：Command 'cd D:/智源代码;snakemake --profile my_profiles/getting_started/ -j 10' returned non-zero exit status 1.
2020-09-25 10:37:48.310 | INFO     | G_COMM.runJinhuashu:__init__:32 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': '工作', 'sample_list': '', 'barcode_list': '', 'file_path': 'C:/Users/admin/Desktop/工作', 'work_file': 'C:/Users/admin/Desktop/工作'}
2020-09-25 10:37:48.323 | INFO     | G_COMM.runJinhuashu:run_comm:68 - snakemake的命令如下：cd C:/Users/admin/Desktop/工作;snakemake --profile my_profiles/getting_started/ -j 10
2020-09-25 10:37:48.350 | ERROR    | G_COMM.runJinhuashu:run_comm:94 - 工作 snakemake 执行失败！：Command 'cd C:/Users/admin/Desktop/工作;snakemake --profile my_profiles/getting_started/ -j 10' returned non-zero exit status 1.
2020-09-25 10:38:54.229 | INFO     | G_COMM.runJinhuashu:__init__:32 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': '办公', 'sample_list': '', 'barcode_list': '', 'file_path': 'C:/Users/admin/Desktop/办公', 'work_file': 'C:/Users/admin/Desktop/办公'}
2020-09-25 10:38:54.239 | INFO     | G_COMM.runJinhuashu:run_comm:68 - snakemake的命令如下：cd C:/Users/admin/Desktop/办公;snakemake --profile my_profiles/getting_started/ -j 10
2020-09-25 10:39:31.768 | INFO     | G_COMM.runJinhuashu:__init__:32 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': '数据处理', 'sample_list': '', 'barcode_list': '', 'file_path': 'C:/Users/admin/Desktop/数据处理', 'work_file': 'C:/Users/admin/Desktop/数据处理'}
2020-09-25 10:39:31.780 | INFO     | G_COMM.runJinhuashu:run_comm:68 - snakemake的命令如下：cd C:/Users/admin/Desktop/数据处理;snakemake --profile my_profiles/getting_started/ -j 10
2020-09-25 10:40:12.107 | INFO     | G_COMM.runJinhuashu:__init__:32 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': '工作', 'sample_list': '', 'barcode_list': '', 'file_path': 'C:/Users/admin/Desktop/工作', 'work_file': 'C:/Users/admin/Desktop/工作'}
2020-09-25 10:40:12.848 | INFO     | G_COMM.runJinhuashu:run_comm:68 - snakemake的命令如下：cd C:/Users/admin/Desktop/工作;snakemake --profile my_profiles/getting_started/ -j 10
2020-09-25 10:40:12.875 | ERROR    | G_COMM.runJinhuashu:run_comm:94 - 工作 snakemake 执行失败！：Command 'cd C:/Users/admin/Desktop/工作;snakemake --profile my_profiles/getting_started/ -j 10' returned non-zero exit status 1.
2020-09-25 10:41:19.780 | INFO     | G_COMM.runJinhuashu:__init__:32 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': '工作', 'sample_list': '', 'barcode_list': '', 'file_path': 'C:/Users/admin/Desktop/工作', 'work_file': 'C:/Users/admin/Desktop/工作'}
2020-09-25 10:41:20.514 | INFO     | G_COMM.runJinhuashu:run_comm:68 - snakemake的命令如下：cd C:/Users/admin/Desktop/工作;snakemake --profile my_profiles/getting_started/ -j 10
2020-09-25 10:41:20.536 | ERROR    | G_COMM.runJinhuashu:run_comm:94 - 工作 snakemake 执行失败！：Command 'cd C:/Users/admin/Desktop/工作;snakemake --profile my_profiles/getting_started/ -j 10' returned non-zero exit status 1.
2020-09-25 10:42:24.268 | INFO     | G_COMM.runJinhuashu:__init__:32 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': '智源代码', 'sample_list': '', 'barcode_list': '', 'file_path': 'D:/智源代码', 'work_file': 'D:/智源代码'}
2020-09-25 10:42:25.330 | INFO     | G_COMM.runJinhuashu:run_comm:68 - snakemake的命令如下：cd D:/智源代码;snakemake --profile my_profiles/getting_started/ -j 10
2020-09-25 10:42:25.352 | ERROR    | G_COMM.runJinhuashu:run_comm:94 - 智源代码 snakemake 执行失败！：Command 'cd D:/智源代码;snakemake --profile my_profiles/getting_started/ -j 10' returned non-zero exit status 1.
2020-09-25 10:42:59.096 | INFO     | G_COMM.runJinhuashu:__init__:32 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': '工作', 'sample_list': '', 'barcode_list': '', 'file_path': 'C:/Users/admin/Desktop/工作', 'work_file': 'C:/Users/admin/Desktop/工作'}
2020-09-25 10:42:59.921 | INFO     | G_COMM.runJinhuashu:run_comm:68 - snakemake的命令如下：cd C:/Users/admin/Desktop/工作;snakemake --profile my_profiles/getting_started/ -j 10
2020-09-25 10:42:59.946 | ERROR    | G_COMM.runJinhuashu:run_comm:94 - 工作 snakemake 执行失败！：Command 'cd C:/Users/admin/Desktop/工作;snakemake --profile my_profiles/getting_started/ -j 10' returned non-zero exit status 1.
2020-09-25 10:43:26.332 | INFO     | G_COMM.runJinhuashu:__init__:32 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': '工作', 'sample_list': '', 'barcode_list': '', 'file_path': 'C:/Users/admin/Desktop/工作', 'work_file': 'C:/Users/admin/Desktop/工作'}
2020-09-25 10:43:27.452 | INFO     | G_COMM.runJinhuashu:run_comm:68 - snakemake的命令如下：cd C:/Users/admin/Desktop/工作;snakemake --profile my_profiles/getting_started/ -j 10
2020-09-25 10:43:27.473 | ERROR    | G_COMM.runJinhuashu:run_comm:94 - 工作 snakemake 执行失败！：Command 'cd C:/Users/admin/Desktop/工作;snakemake --profile my_profiles/getting_started/ -j 10' returned non-zero exit status 1.
2020-09-25 10:44:56.685 | INFO     | G_COMM.runJinhuashu:__init__:32 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': '智源代码', 'sample_list': '', 'barcode_list': '', 'file_path': 'D:/智源代码', 'work_file': 'D:/智源代码'}
2020-09-25 10:44:57.832 | INFO     | G_COMM.runJinhuashu:run_comm:68 - snakemake的命令如下：cd D:/智源代码;snakemake --profile my_profiles/getting_started/ -j 10
2020-09-25 10:44:57.854 | ERROR    | G_COMM.runJinhuashu:run_comm:93 - 智源代码 snakemake 执行失败！：系统找不到指定的路径。

2020-09-25 11:27:54.174 | INFO     | G_COMM.runSnakemake:__init__:31 - 程序运行参数为：{'task_type': '诺如病毒', 'task_name': 'fast5', 'sample_list': '', 'barcode_list': '', 'file_path': 'D:/智源代码/高通量测序/fast5', 'work_file': 'D:/智源代码/高通量测序/fast5'}
2020-09-25 11:27:55.283 | INFO     | G_COMM.runSnakemake:copy_file:71 - 复制文件的命令如下：cp D:/智源代码/高通量测序/G_CONFIG/sewageNoVtyping_Corpath.py D:/智源代码/高通量测序/fast5
2020-09-25 11:27:55.371 | INFO     | G_COMM.runSnakemake:copy_file:83 - 复制文件 执行成功
2020-09-25 11:27:55.371 | INFO     | G_COMM.runSnakemake:copy_file:84 - 
2020-09-25 11:27:55.371 | INFO     | G_COMM.runSnakemake:nuoru_comm:140 - 命令如下：snakemake -s D:/智源代码/高通量测序/fast5/sewageNoVtyping_Corpath.py --config path=D:/智源代码/高通量测序/fast5 -j 4 -F
2020-09-25 11:28:05.401 | ERROR    | G_COMM.runSnakemake:nuoru_comm:166 - fast5 snakemake执行失败！：'snakemake' 不是内部或外部命令，也不是可运行的程序
或批处理文件。

2020-09-25 11:42:44.564 | INFO     | G_COMM.runWeizhi:__init__:32 - 程序运行参数为：{'task_type': '', 'task_name': '', 'sample_list': '', 'barcode_list': '', 'file_path': '', 'work_file': ''}
2020-09-25 11:42:44.565 | INFO     | G_COMM.runWeizhi:run_R:188 - 命令如下：Rscript D:/智源代码/高通量测序/G_CONFIG/runapp.R > D:/智源代码/高通量测序/G_CONFIG/R.log 2>&1 &
2020-09-25 11:42:44.585 | INFO     | G_COMM.runWeizhi:run_R:193 - Rscript 执行成功
2020-09-25 11:42:44.585 | INFO     | G_COMM.runWeizhi:run_R:194 - 
2020-09-25 11:45:16.088 | INFO     | G_COMM.runWeizhi:__init__:32 - 程序运行参数为：{'task_type': '', 'task_name': '', 'sample_list': '', 'barcode_list': '', 'file_path': '', 'work_file': ''}
2020-09-25 11:45:16.089 | INFO     | G_COMM.runWeizhi:run_R:188 - 命令如下：Rscript D:/智源代码/高通量测序/G_CONFIG/runapp.R > D:/智源代码/高通量测序/G_CONFIG/R.log 2>&1 &
2020-09-25 11:45:16.106 | INFO     | G_COMM.runWeizhi:run_R:193 - Rscript 执行成功
2020-09-25 11:45:16.106 | INFO     | G_COMM.runWeizhi:run_R:194 - 
2020-09-25 11:53:45.007 | INFO     | G_COMM.runWeizhi:__init__:32 - 程序运行参数为：{'task_type': '', 'task_name': '', 'sample_list': '', 'barcode_list': '', 'file_path': '', 'work_file': ''}
2020-09-25 11:53:45.009 | INFO     | G_COMM.runWeizhi:run_R:188 - 命令如下：Rscript D:/智源代码/高通量测序/G_CONFIG/runapp.R > D:/智源代码/高通量测序/G_CONFIG/R.log 2>&1 &
2020-09-25 11:53:45.024 | INFO     | G_COMM.runWeizhi:run_R:193 - Rscript 执行成功
2020-09-25 11:53:45.024 | INFO     | G_COMM.runWeizhi:run_R:194 - 
2020-09-25 14:30:08.598 | INFO     | G_COMM.runSnakemake:__init__:31 - 程序运行参数为：{'task_type': '新冠病毒-序列分析', 'task_name': 'fast5', 'sample_list': '', 'barcode_list': '', 'file_path': 'D:/智源代码/高通量测序/fast5', 'work_file': 'D:/智源代码/高通量测序/fast5'}
2020-09-25 14:30:09.574 | INFO     | G_COMM.runSnakemake:copy_file:71 - 复制文件的命令如下：cp D:/智源代码/高通量测序/G_CONFIG/nextstrain_analysis_strain.py D:/智源代码/高通量测序/fast5
2020-09-25 14:30:09.630 | INFO     | G_COMM.runSnakemake:copy_file:83 - 复制文件 执行成功
2020-09-25 14:30:09.631 | INFO     | G_COMM.runSnakemake:copy_file:84 - 
2020-09-25 14:30:09.631 | INFO     | G_COMM.runSnakemake:nuoru_comm:140 - 命令如下：snakemake -s D:/智源代码/高通量测序/fast5/nextstrain_analysis_strain.py --config path=D:/智源代码/高通量测序/fast5 -j 4 -F
2020-09-25 14:30:09.657 | ERROR    | G_COMM.runSnakemake:nuoru_comm:166 - fast5 snakemake执行失败！：'snakemake' 不是内部或外部命令，也不是可运行的程序
或批处理文件。

2020-09-25 15:38:30.865 | INFO     | G_COMM.runJinhuashu:__init__:32 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': '工作', 'sample_list': '', 'barcode_list': '', 'file_path': 'C:/Users/admin/Desktop/工作', 'work_file': 'C:/Users/admin/Desktop/工作'}
2020-09-25 15:38:32.014 | INFO     | G_COMM.runJinhuashu:run_comm:68 - snakemake的命令如下：cd C:/Users/admin/Desktop/工作;snakemake --profile my_profiles/getting_started/ -j 10
2020-09-25 15:41:20.423 | INFO     | G_COMM.runJinhuashu:__init__:32 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': '工作', 'sample_list': '', 'barcode_list': '', 'file_path': 'C:/Users/admin/Desktop/工作', 'work_file': 'C:/Users/admin/Desktop/工作'}
2020-09-25 15:41:20.433 | INFO     | G_COMM.runJinhuashu:run_comm:68 - snakemake的命令如下：cd C:/Users/admin/Desktop/工作;snakemake --profile my_profiles/getting_started/ -j 10
2020-09-25 15:44:45.170 | INFO     | G_COMM.runJinhuashu:__init__:32 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': '工作', 'sample_list': '', 'barcode_list': '', 'file_path': 'C:/Users/admin/Desktop/工作', 'work_file': 'C:/Users/admin/Desktop/工作'}
